DIFFS;1104904080;1104911340;routeviews;route-views.linx;1361906822;1361913222;93440;87040;191705984;29952;191676032
DIFFS;1104911340;1104918540;routeviews;route-views.linx;1361913222;1362011012;127486;29696;191640034;11106;191628928
DIFFS;1104918540;1104925800;routeviews;route-views.linx;1362011012;1361890436;41984;162560;191635072;33280;191601792
DIFFS;1104925800;1104933060;routeviews;route-views.linx;1361890436;1362071174;198402;17664;191689985;25217;191664768
DIFFS;1104933060;1104940260;routeviews;route-views.linx;1362071174;1362140036;81152;12290;191775405;34349;191741056
DIFFS;1104940260;1104947520;routeviews;route-views.linx;1362140036;1362155684;26400;10752;191762832;28432;191734400
DIFFS;1104947520;1104954720;routeviews;route-views.linx;1362155684;1362025636;7680;137728;191656672;88672;191568000
DIFFS;1104954720;1104961980;routeviews;route-views.linx;1362025636;1362208932;189952;6656;191596160;25088;191571072
DIFFS;1104961980;1104969180;routeviews;route-views.linx;1362208932;1362259108;77312;27136;191675776;171264;191504512
DIFFS;1104969180;1104976440;routeviews;route-views.linx;1362259108;1363639204;1521152;141056;191544704;39168;191505536
DIFFS;1104976440;1104983700;routeviews;route-views.linx;1363639204;1363018148;891392;1512448;208332416;15360;208317056
DIFFS;1104983700;1104990900;routeviews;route-views.linx;1363018148;1362192036;19968;846080;208316288;45312;208270976
DIFFS;1104990900;1104998160;routeviews;route-views.linx;1362192036;1363612580;1552640;132096;191511040;352384;191158656
DIFFS;1104998160;1105005360;routeviews;route-views.linx;1363612580;1362831268;71680;852992;208554880;25600;208529280
DIFFS;1105005360;1105012620;routeviews;route-views.linx;1362831268;1362692740;46080;184608;192076676;30980;192045696
DIFFS;1105012620;1105019880;routeviews;route-views.linx;1362692740;1362848148;266000;110592;192051968;13952;192038016
DIFFS;1105019880;1105027080;routeviews;route-views.linx;1362848148;1362643860;118784;323072;192055424;114176;191941248
DIFFS;1105027080;1105034340;routeviews;route-views.linx;1362643860;1362703764;150272;90368;191973600;47200;191926400
DIFFS;1105034340;1105041540;routeviews;route-views.linx;1362703764;1362565012;98560;237312;192035297;30049;192005248
DIFFS;1105041540;1105048800;routeviews;route-views.linx;1362565012;1362676116;210944;99840;192293504;143360;192150144
DIFFS;1105048800;1105056000;routeviews;route-views.linx;1362676116;1362732692;145920;89344;192148096;17920;192130176
DIFFS;1105056000;1105063260;routeviews;route-views.linx;1362732692;1362758548;53504;27648;192156032;9472;192146560
DIFFS;1105063260;1105070460;routeviews;route-views.linx;1362758548;1363541396;816896;34048;192348672;179072;192169600
DIFFS;1105070460;1105077720;routeviews;route-views.linx;1363541396;1362761876;41728;821248;207969264;18800;207950464
DIFFS;1105077720;1105084980;routeviews;route-views.linx;1362761876;1362689684;18176;90368;191180160;45824;191134336
DIFFS;1105084980;1105092180;routeviews;route-views.linx;1362689684;1362667668;94720;116736;191135616;170240;190965376
DIFFS;1105092180;1105099440;routeviews;route-views.linx;1362667668;1362431892;151040;386816;190752641;35585;190717056
DIFFS;1105099440;1105106640;routeviews;route-views.linx;1362431892;1362936980;532992;27904;190992264;15624;190976640
DIFFS;1105106640;1105113900;routeviews;route-views.linx;1362936980;1362916388;32384;52976;190998720;7232;190991488
DIFFS;1105113900;1105121160;routeviews;route-views.linx;1362916388;1362905380;37376;48384;190985100;20748;190964352
DIFFS;1105121160;1105128360;routeviews;route-views.linx;1362905380;1362753300;37616;189696;192002688;10240;191992448
DIFFS;1105128360;1105135620;routeviews;route-views.linx;1362753300;1362720020;90368;123648;192054150;8454;192045696
DIFFS;1105135620;1105142820;routeviews;route-views.linx;1362720020;1362811668;174080;82432;192114560;8960;192105600
DIFFS;1105142820;1105150080;routeviews;route-views.linx;1362811668;1363735572;972544;48640;192121344;9600;192111744
DIFFS;1105150080;1105157280;routeviews;route-views.linx;1363735572;1362711060;19968;1044480;209055120;113168;208941952
DIFFS;1105157280;1105164540;routeviews;route-views.linx;1362711060;1362701332;199936;209664;192194944;20480;192174464
DIFFS;1105164540;1105171800;routeviews;route-views.linx;1362701332;1362554900;60672;207104;192196776;11048;192185728
DIFFS;1105171800;1105179000;routeviews;route-views.linx;1362554900;1362586388;207360;175872;192138688;864832;191273856
DIFFS;1105179000;1105186260;routeviews;route-views.linx;1362586388;1362741524;171776;16640;191039528;10920;191028608
DIFFS;1105186260;1105193460;routeviews;route-views.linx;1362741524;1362753300;19968;8192;191048064;9728;191038336
DIFFS;1105193460;1105200720;routeviews;route-views.linx;1362753300;1362646548;78592;185344;190978184;12040;190966144
DIFFS;1105200720;1105207920;routeviews;route-views.linx;1362646548;1362638612;212480;220416;191457664;22528;191435136
DIFFS;1105207920;1105215180;routeviews;route-views.linx;1362638612;1362846996;284416;76032;191585920;25344;191560576
DIFFS;1105215180;1105222440;routeviews;route-views.linx;1362846996;1362734100;27904;140800;191456644;28676;191427968
DIFFS;1105222440;1105229640;routeviews;route-views.linx;1362734100;1362952212;257792;39680;191625120;18464;191606656
DIFFS;1105229640;1105236900;routeviews;route-views.linx;1362952212;1362911508;38400;79104;191542912;154368;191388544
DIFFS;1105236900;1105244100;routeviews;route-views.linx;1362911508;1363580692;882944;213760;191576704;10496;191566208
DIFFS;1105244100;1105251360;routeviews;route-views.linx;1363580692;1362901524;247296;926464;208444544;12032;208432512
DIFFS;1105251360;1105258620;routeviews;route-views.linx;1362901524;1362866708;46848;81664;191629696;10240;191619456
DIFFS;1105258620;1105265820;routeviews;route-views.linx;1362866708;1362712084;84736;239360;191506336;47648;191458688
DIFFS;1105265820;1105273080;routeviews;route-views.linx;1362712084;1362846228;158464;24320;191772544;337408;191435136
DIFFS;1105273080;1105280280;routeviews;route-views.linx;1362846228;1362722580;33024;156672;191388544;11776;191376768
DIFFS;1105280280;1105287540;routeviews;route-views.linx;1362722580;1363066644;1042432;698368;191432064;12288;191419776
DIFFS;1105287540;1105294740;routeviews;route-views.linx;1363066644;1362715668;555008;905984;208227456;18688;208208768
DIFFS;1105294740;1105302000;routeviews;route-views.linx;1362715668;1362670100;98304;143872;191460824;19544;191441280
DIFFS;1105302000;1105309260;routeviews;route-views.linx;1362670100;1362879252;213248;4096;191407488;15872;191391616
DIFFS;1105309260;1105316460;routeviews;route-views.linx;1362879252;1363712276;900864;67840;191418240;14336;191403904
DIFFS;1105316460;1105323720;routeviews;route-views.linx;1363712276;1362899220;2816;815872;208249600;11136;208238464
